;price;floor_area;age;floor;roof;room_num;hall_num;neighborhood
2125;5250000;200;28;4;0;4;1;Fenerbahçe Mahallesi
2126;5750000;120;0;3;0;3;1;Caddebostan Mahallesi
2127;14000000;320;4;14;0;5;2;Erenköy Mahallesi
2128;4895000;120;4;10;0;3;1;Göztepe Mahallesi
2129;13000000;225;3;9;0;5;1;Fenerbahçe Mahallesi
2130;4250000;160;25;7;0;3;1;Bostancı Mahallesi
2131;4275000;190;2;9;0;3;1;Suadiye Mahallesi
2132;11000000;110;0;9;0;2;1;Suadiye Mahallesi
2133;3600000;100;3;10;0;2;1;19 Mayıs Mahallesi
2134;8250000;220;32;4;0;4;1;Caddebostan Mahallesi
2135;3100000;120;2;9;0;3;1;Eğitim Mahallesi
2136;9500000;165;0;14;0;3;1;Suadiye Mahallesi
2137;3825000;130;0;1;0;3;1;Suadiye Mahallesi
2138;12000000;150;3;8;0;3;1;Fenerbahçe Mahallesi
2139;2690000;100;5;2;0;2;1;Feneryolu Mahallesi
2140;2650000;85;3;6;0;2;1;Feneryolu Mahallesi
2141;4525000;180;24;3;0;4;1;Göztepe Mahallesi
2142;5750000;150;11;6;0;3;1;Erenköy Mahallesi
2143;8195000;145;4;14;0;3;1;Suadiye Mahallesi
2144;9595000;160;0;8;0;3;1;Suadiye Mahallesi
2145;6000000;175;4;10;0;4;1;Göztepe Mahallesi
2146;3950000;125;7;0;0;3;1;Fenerbahçe Mahallesi
2147;6150000;120;4;6;0;3;1;Suadiye Mahallesi
2148;6500000;165;30;3;0;3;1;Bostancı Mahallesi
2149;9595000;160;0;8;0;3;1;Suadiye Mahallesi
2150;3140000;135;33;5;1;3;1;Göztepe Mahallesi
2151;1250000;55;0;0;0;1;1;Dumlupınar Mahallesi
2152;7450000;150;5;4;0;3;1;Fenerbahçe Mahallesi
2153;3400000;110;0;10;0;2;1;19 Mayıs Mahallesi
2154;5250000;155;12;0;0;3;1;Fenerbahçe Mahallesi
2155;5950000;150;4;5;0;3;1;Suadiye Mahallesi
2156;4500000;160;24;1;0;3;1;Fenerbahçe Mahallesi
2157;2600000;85;0;2;0;2;1;SahrayıCedit Mahallesi
2158;4895000;150;4;10;0;3;1;Göztepe Mahallesi
2159;6950000;160;5;14;0;3;2;Caddebostan Mahallesi
2160;4790000;135;0;7;0;3;1;Erenköy Mahallesi
2161;5250000;250;3;14;0;4;2;Kozyatağı Mahallesi
2162;2250000;125;30;5;1;3;1;Bostancı Mahallesi
2163;1000000;80;32;4;0;2;1;Rasimpaşa Mahallesi
2164;7595000;145;0;9;0;3;1;Caddebostan Mahallesi
2165;4275000;148;27;5;0;3;1;Suadiye Mahallesi
2166;3795000;130;4;1;0;3;1;Suadiye Mahallesi
2167;9500000;165;0;14;0;3;1;Bostancı Mahallesi
2168;3975000;125;4;1;0;3;1;Erenköy Mahallesi
2169;4995000;210;30;3;0;4;1;Feneryolu Mahallesi
2170;25000000;300;12;0;0;5;1;Caddebostan Mahallesi
2171;4100000;130;3;2;0;3;1;SahrayıCedit Mahallesi
2172;6750000;140;4;3;0;3;1;Erenköy Mahallesi
2173;10000000;265;3;11;0;4;2;Göztepe Mahallesi
2174;2995000;135;30;0;0;3;1;Suadiye Mahallesi
2175;300000;73;3;8;0;1;1;Fikirtepe Mahallesi
2176;12250000;210;0;14;0;4;1;Fenerbahçe Mahallesi
2177;20000000;320;0;14;0;5;2;Caddebostan Mahallesi
2178;4695000;145;2;3;0;3;1;Erenköy Mahallesi
2179;5450000;130;0;6;0;3;1;Fenerbahçe Mahallesi
2180;2350000;105;4;3;0;3;1;Caferağa Mahallesi
2181;6000000;160;5;5;1;4;1;Göztepe Mahallesi
2182;4275000;140;35;5;0;3;1;Suadiye Mahallesi
2183;4000000;130;3;5;0;3;1;Erenköy Mahallesi
2184;4235000;160;0;2;0;4;1;19 Mayıs Mahallesi
2185;2995000;120;30;1;0;3;1;Suadiye Mahallesi
2186;6150000;250;0;12;0;4;2;Feneryolu Mahallesi
2187;4250000;180;30;7;0;3;1;Bostancı Mahallesi
2188;4450000;130;4;6;0;3;1;Suadiye Mahallesi
2189;3985000;140;25;1;0;3;1;Suadiye Mahallesi
2190;4250000;145;3;9;0;3;1;Göztepe Mahallesi
2191;15000000;155;0;3;0;3;1;Suadiye Mahallesi
2192;3595000;165;28;2;0;3;1;Feneryolu Mahallesi
2193;3950000;125;7;0;0;3;1;Fenerbahçe Mahallesi
2194;1355000;67;0;2;0;1;1;Dumlupınar Mahallesi
2195;3985000;145;30;1;0;3;1;Suadiye Mahallesi
2196;6950000;280;20;7;0;4;1;Caddebostan Mahallesi
2197;3975000;200;28;6;0;4;1;Fenerbahçe Mahallesi
2198;2665000;110;30;0;0;2;1;Erenköy Mahallesi
2199;6990000;180;26;3;0;4;1;Fenerbahçe Mahallesi
2200;4690000;165;13;5;0;3;1;Feneryolu Mahallesi
2201;5950000;150;4;5;0;3;1;Suadiye Mahallesi
2202;2990000;90;5;0;0;3;1;Erenköy Mahallesi
2203;3475000;140;26;3;0;3;1;Feneryolu Mahallesi
2204;3950000;130;5;0;0;3;1;Fenerbahçe Mahallesi
2205;5675000;155;10;6;0;3;1;Erenköy Mahallesi
2206;4230000;140;4;10;0;3;1;Kozyatağı Mahallesi
2207;7250000;165;2;6;0;3;1;Fenerbahçe Mahallesi
2208;3950000;115;7;0;0;3;1;Fenerbahçe Mahallesi
2209;4450000;125;6;0;0;3;1;Fenerbahçe Mahallesi
2210;2950000;120;35;2;0;3;1;Erenköy Mahallesi
2211;12000000;200;7;12;0;4;1;Caddebostan Mahallesi
2212;2950000;160;25;2;0;3;1;Erenköy Mahallesi
2213;4000000;150;4;11;0;2;1;Göztepe Mahallesi
2214;6050000;225;3;13;0;4;2;Suadiye Mahallesi
2215;4200000;105;5;1;0;3;1;Erenköy Mahallesi
2216;4650000;140;1;8;0;3;1;Göztepe Mahallesi
2217;4000000;140;4;11;0;2;1;Göztepe Mahallesi
2218;4750000;130;3;6;0;3;1;Suadiye Mahallesi
2219;8250000;210;30;4;0;4;1;Caddebostan Mahallesi
2220;4995000;225;30;3;0;4;1;Feneryolu Mahallesi
2221;6750000;220;6;13;0;4;1;Suadiye Mahallesi
2222;14500000;245;21;1;0;5;1;Suadiye Mahallesi
2223;2250000;100;31;0;0;2;1;Göztepe Mahallesi
2224;13800000;300;4;11;0;6;2;Suadiye Mahallesi
2225;4250000;235;9;13;0;5;1;19 Mayıs Mahallesi
2226;4500000;165;25;5;0;3;1;Zühtüpaşa Mahallesi
2227;5950000;150;4;5;0;3;1;Suadiye Mahallesi
2228;3850000;130;3;3;0;3;1;19 Mayıs Mahallesi
2229;11000000;250;5;12;0;4;1;Caddebostan Mahallesi
2230;2995000;120;30;0;0;3;1;Suadiye Mahallesi
2231;8595000;140;2;14;0;3;1;Bostancı Mahallesi
2232;7450000;135;5;4;0;3;1;Caddebostan Mahallesi
2233;5190000;140;4;4;0;3;1;Caddebostan Mahallesi
2234;9000000;175;0;10;0;4;1;Göztepe Mahallesi
2235;4400000;150;26;8;0;3;1;Fenerbahçe Mahallesi
2236;7595000;145;0;9;0;3;1;Caddebostan Mahallesi
2237;4250000;130;0;6;0;3;1;Feneryolu Mahallesi
2238;4550000;135;0;8;0;3;1;Göztepe Mahallesi
2239;6450000;140;1;5;0;3;1;Erenköy Mahallesi
2240;5975000;150;4;7;0;3;1;Fenerbahçe Mahallesi
2241;6275000;260;5;11;0;4;2;Suadiye Mahallesi
2242;2700000;100;3;7;0;2;1;Göztepe Mahallesi
2243;5250000;180;28;5;1;4;1;Fenerbahçe Mahallesi
2244;1550000;75;0;8;0;2;1;Dumlupınar Mahallesi
2245;5000000;120;0;8;0;3;1;Erenköy Mahallesi
2246;8500000;165;25;9;0;3;1;Caddebostan Mahallesi
2247;4450000;130;6;0;0;3;1;Fenerbahçe Mahallesi
2248;5475000;160;4;9;0;3;1;Suadiye Mahallesi
2249;1650000;130;6;0;0;2;1;Bostancı Mahallesi
2250;12000000;155;3;8;0;3;1;Fenerbahçe Mahallesi
2251;6200000;160;4;5;1;5;1;Erenköy Mahallesi
2252;16250000;300;0;12;0;4;2;Caddebostan Mahallesi
2253;4350000;140;7;3;0;3;1;Göztepe Mahallesi
2254;4495000;185;23;4;0;4;1;Erenköy Mahallesi
2255;4800000;145;3;5;0;3;1;Erenköy Mahallesi
2256;4800000;140;0;3;0;3;1;Erenköy Mahallesi
2257;5750000;125;0;3;0;3;1;Caddebostan Mahallesi
2258;5750000;140;11;6;0;3;1;Erenköy Mahallesi
2259;12000000;240;3;9;0;5;2;Fenerbahçe Mahallesi
2260;4750000;135;3;2;0;3;1;SahrayıCedit Mahallesi
2261;1795000;100;31;2;0;2;1;Suadiye Mahallesi
2262;5675000;150;28;7;0;3;1;Fenerbahçe Mahallesi
2263;11500000;160;0;2;0;4;1;Erenköy Mahallesi
2264;4000000;100;0;7;0;2;1;Suadiye Mahallesi
2265;4190000;90;0;1;0;2;1;Caddebostan Mahallesi
2266;7400000;155;0;8;0;3;1;Erenköy Mahallesi
2267;3950000;120;7;0;0;3;1;Fenerbahçe Mahallesi
2268;4600000;130;2;11;0;3;1;Suadiye Mahallesi
2269;12850000;380;9;9;0;4;2;Suadiye Mahallesi
2270;3950000;130;3;11;0;3;1;Erenköy Mahallesi
2271;4650000;210;23;3;0;4;1;Bostancı Mahallesi
2272;2100000;130;28;4;0;3;1;Zühtüpaşa Mahallesi
2273;5500000;175;3;5;1;3;1;Erenköy Mahallesi
2274;3400000;150;0;3;0;3;1;Erenköy Mahallesi
2275;4275000;140;35;5;0;3;1;Suadiye Mahallesi
2276;5450000;165;10;2;0;4;1;Göztepe Mahallesi
2277;1950000;115;35;0;0;2;1;Caferağa Mahallesi
2278;2690000;100;3;2;0;2;1;Feneryolu Mahallesi
2279;4500000;110;4;1;0;3;1;Caddebostan Mahallesi
2280;4400000;150;33;8;0;3;1;Fenerbahçe Mahallesi
2281;5750000;150;11;6;0;3;1;Erenköy Mahallesi
2282;3950000;130;5;0;0;3;1;Fenerbahçe Mahallesi
2283;3950000;125;5;0;0;3;1;Fenerbahçe Mahallesi
2284;2350000;125;30;1;0;3;1;Suadiye Mahallesi
2285;4300000;140;4;1;0;3;1;Suadiye Mahallesi
2286;4250000;130;0;6;0;3;1;Feneryolu Mahallesi
2287;6050000;210;3;11;0;4;2;19 Mayıs Mahallesi
2288;4375000;145;12;0;0;3;1;Suadiye Mahallesi
2289;3495000;115;5;4;0;2;1;Suadiye Mahallesi
2290;5500000;160;4;4;0;3;1;Erenköy Mahallesi
2291;4275000;150;27;5;0;3;1;Suadiye Mahallesi
2292;6950000;280;25;7;0;4;1;Caddebostan Mahallesi
2293;7500000;150;2;8;0;3;1;Caddebostan Mahallesi
2294;8250000;200;2;7;0;4;1;Caddebostan Mahallesi
2295;9150000;160;0;1;0;3;1;Suadiye Mahallesi
2296;3950000;130;5;3;0;3;1;Göztepe Mahallesi
2297;4250000;145;3;9;0;3;1;Erenköy Mahallesi
2298;4350000;130;12;3;0;3;1;Göztepe Mahallesi
2299;5500000;200;10;5;0;4;1;Kozyatağı Mahallesi
2300;4000000;165;4;11;0;2;1;Göztepe Mahallesi
2301;3495000;160;31;4;0;3;1;Erenköy Mahallesi
2302;3595000;170;30;2;0;3;1;Feneryolu Mahallesi
2303;4500000;160;21;1;0;3;1;Zühtüpaşa Mahallesi
2304;4690000;165;20;5;0;3;1;Feneryolu Mahallesi
2305;5500000;155;10;1;0;3;1;Göztepe Mahallesi
2306;4000000;150;4;11;0;2;1;Göztepe Mahallesi
2307;4750000;130;3;6;0;3;1;Suadiye Mahallesi
2308;12250000;200;0;14;0;4;1;Fenerbahçe Mahallesi
2309;12850000;380;10;9;0;4;2;Suadiye Mahallesi
2310;1750000;110;15;5;0;2;1;Kozyatağı Mahallesi
2311;3450000;84;4;2;0;2;1;Fenerbahçe Mahallesi
2312;4350000;140;3;10;0;3;1;Suadiye Mahallesi
2313;1650000;125;35;5;0;3;1;Hasanpaşa Mahallesi
2314;2690000;90;3;5;0;2;1;Feneryolu Mahallesi
2315;2850000;110;5;2;0;2;1;Merdivenköy Mahallesi
2316;2885000;115;35;0;0;2;1;Erenköy Mahallesi
2317;4400000;150;28;8;0;3;1;Fenerbahçe Mahallesi
2318;4275000;190;2;9;0;3;1;Suadiye Mahallesi
2319;2365000;130;30;1;0;3;1;19 Mayıs Mahallesi
2320;8250000;225;30;4;0;4;1;Suadiye Mahallesi
2321;7595000;145;0;9;0;3;1;Caddebostan Mahallesi
2322;3985000;140;29;1;0;3;1;Suadiye Mahallesi
2323;3950000;135;0;2;0;3;1;Erenköy Mahallesi
2324;5050000;160;3;10;0;3;1;Erenköy Mahallesi
2325;10200000;150;0;7;0;3;1;Suadiye Mahallesi
2326;6750000;150;4;8;0;3;1;Caddebostan Mahallesi
2327;17000000;170;0;11;0;3;1;Suadiye Mahallesi
2328;4200000;135;3;8;0;3;1;Suadiye Mahallesi
2329;4750000;145;4;3;0;3;1;Caddebostan Mahallesi
2330;1800000;130;24;5;0;3;1;Merdivenköy Mahallesi
2331;2950000;150;26;6;0;3;1;19 Mayıs Mahallesi
2332;1320000;75;35;5;0;2;1;Acıbadem Mahallesi
2333;5400000;155;2;7;0;3;1;Fikirtepe Mahallesi
2334;4895000;140;4;10;0;3;1;Göztepe Mahallesi
2335;4995000;225;30;3;0;4;1;Feneryolu Mahallesi
2336;4250000;135;0;6;0;3;1;Göztepe Mahallesi
2337;5950000;150;4;5;0;3;1;Suadiye Mahallesi
2338;7195000;150;0;5;1;3;1;Caddebostan Mahallesi
2339;5395000;220;4;10;0;4;2;Erenköy Mahallesi
2340;5750000;165;0;4;0;4;1;19 Mayıs Mahallesi
2341;3750000;110;2;1;0;2;1;Suadiye Mahallesi
2342;3850000;165;25;8;0;3;1;Erenköy Mahallesi
2343;6950000;265;4;7;0;4;1;Göztepe Mahallesi
2344;15400000;225;4;11;0;4;1;Erenköy Mahallesi
2345;3395000;160;35;4;0;3;1;Erenköy Mahallesi
2346;4895000;135;0;10;0;3;1;Göztepe Mahallesi
2347;4250000;130;3;11;0;3;1;Erenköy Mahallesi
2348;8500000;195;0;10;0;4;1;Göztepe Mahallesi
2349;4790000;135;0;7;0;3;1;19 Mayıs Mahallesi
2350;4550000;120;12;3;0;3;1;Göztepe Mahallesi
2351;12850000;380;4;9;0;4;2;Suadiye Mahallesi
2352;6990000;180;35;3;0;4;1;Fenerbahçe Mahallesi
2353;4995000;160;16;3;0;4;1;Feneryolu Mahallesi
2354;7950000;150;5;6;0;3;1;Caddebostan Mahallesi
2355;4650000;210;23;3;0;4;1;Suadiye Mahallesi
2356;2650000;72;1;6;0;2;1;Feneryolu Mahallesi
2357;10900000;180;1;8;0;4;1;Suadiye Mahallesi
2358;5050000;165;4;10;0;3;1;Erenköy Mahallesi
2359;2950000;130;35;2;0;3;1;Erenköy Mahallesi
2360;2485000;110;35;0;0;2;1;Erenköy Mahallesi
2361;12250000;210;0;14;0;4;1;Fenerbahçe Mahallesi
2362;3495000;105;7;4;0;2;1;Suadiye Mahallesi
2363;2400000;160;30;2;0;3;1;Bostancı Mahallesi
2364;6275000;260;7;5;1;4;2;Suadiye Mahallesi
2365;4695000;150;0;3;0;3;1;Erenköy Mahallesi
2366;3895000;145;9;1;0;3;1;Göztepe Mahallesi
2367;3950000;130;6;0;0;3;1;Fenerbahçe Mahallesi
2368;3175000;105;5;7;0;2;1;Kozyatağı Mahallesi
2369;10500000;250;3;0;0;4;2;Caddebostan Mahallesi
2370;6990000;180;35;3;0;4;1;Fenerbahçe Mahallesi
2371;6945000;145;5;7;0;3;1;Caddebostan Mahallesi
2372;3950000;130;5;0;0;3;1;Fenerbahçe Mahallesi
2373;6950000;280;21;7;0;4;1;Caddebostan Mahallesi
2374;9750000;180;0;10;0;4;1;Caddebostan Mahallesi
2375;6500000;145;0;2;0;3;1;Fenerbahçe Mahallesi
2376;4000000;135;3;5;0;3;1;Erenköy Mahallesi
2377;8875000;190;0;7;0;4;1;Caddebostan Mahallesi
2378;2995000;95;3;0;0;2;1;Fenerbahçe Mahallesi
2379;1650000;160;19;0;0;4;1;Koşuyolu Mahallesi
2380;4690000;165;16;5;0;3;1;Feneryolu Mahallesi
2381;2950000;165;23;2;0;3;1;Erenköy Mahallesi
2382;2365000;130;30;1;0;3;1;19 Mayıs Mahallesi
2383;4810000;103;0;13;0;2;1;Suadiye Mahallesi
2384;4790000;135;0;7;0;3;1;19 Mayıs Mahallesi
2385;15500000;200;0;10;0;4;1;Suadiye Mahallesi
2386;2495000;110;35;0;0;2;1;Suadiye Mahallesi
2387;4100000;135;0;3;0;3;1;Kozyatağı Mahallesi
2388;8950000;175;4;7;0;3;1;Erenköy Mahallesi
2389;3495000;105;8;4;0;2;1;Suadiye Mahallesi
2390;5300000;130;5;1;0;3;1;Suadiye Mahallesi
2391;4650000;160;25;7;0;3;1;Bostancı Mahallesi
2392;1600000;160;25;0;0;4;1;Koşuyolu Mahallesi
2393;2950000;165;26;2;0;3;1;Erenköy Mahallesi
2394;5750000;125;1;3;0;3;1;Caddebostan Mahallesi
2395;1700000;95;0;0;0;2;1;SahrayıCedit Mahallesi
2396;16250000;300;0;12;0;4;2;Caddebostan Mahallesi
2397;8900000;185;4;9;0;4;1;Suadiye Mahallesi
2398;5750000;150;10;6;0;3;1;Erenköy Mahallesi
2399;5950000;150;3;5;0;3;1;Suadiye Mahallesi
2400;4650000;190;24;3;0;4;1;Suadiye Mahallesi
2401;3985000;140;29;1;0;3;1;Suadiye Mahallesi
2402;6875000;165;30;12;0;3;1;Suadiye Mahallesi
2403;2995000;90;4;0;0;2;1;Fenerbahçe Mahallesi
2404;5500000;145;7;5;0;8;1;Caddebostan Mahallesi
2405;3095000;110;5;8;0;2;1;Erenköy Mahallesi
2406;4600000;190;24;3;0;4;1;Fenerbahçe Mahallesi
2407;3695000;105;4;7;0;3;1;Kozyatağı Mahallesi
2408;2625000;135;30;6;0;3;1;19 Mayıs Mahallesi
2409;4275000;140;30;5;0;3;1;Suadiye Mahallesi
2410;2575000;110;11;0;0;3;1;Göztepe Mahallesi
2411;4525000;165;19;3;0;4;1;Göztepe Mahallesi
2412;6945000;120;5;7;0;3;1;Caddebostan Mahallesi
2413;4275000;145;30;5;0;3;1;Suadiye Mahallesi
2414;3750000;110;0;7;0;2;1;Suadiye Mahallesi
2415;1950000;50;6;0;0;1;1;Suadiye Mahallesi
2416;5675000;155;21;7;0;3;1;Fenerbahçe Mahallesi
2417;6200000;170;0;7;0;4;1;Göztepe Mahallesi
2418;9000000;175;2;10;0;4;1;Göztepe Mahallesi
2419;3950000;130;5;0;0;3;1;Fenerbahçe Mahallesi
2420;7000000;145;0;7;0;3;1;Caddebostan Mahallesi
2421;3140000;110;4;1;0;3;1;Merdivenköy Mahallesi
2422;3650000;120;0;6;0;3;1;Göztepe Mahallesi
2423;4990000;210;0;13;0;5;1;Göztepe Mahallesi
2424;5950000;185;26;4;0;4;1;Fenerbahçe Mahallesi
2425;4850000;135;4;3;0;3;1;Suadiye Mahallesi
2426;2000000;100;7;0;0;2;1;Acıbadem Mahallesi
2427;3395000;165;20;10;0;3;1;Bostancı Mahallesi
2428;12950000;235;4;12;0;4;1;Suadiye Mahallesi
2429;7100000;190;4;8;0;3;1;Erenköy Mahallesi
2430;2365000;130;25;1;0;3;1;19 Mayıs Mahallesi
2431;4350000;135;7;5;0;3;1;Göztepe Mahallesi
2432;4895000;145;2;10;0;3;1;Göztepe Mahallesi
2433;3200000;175;4;9;0;3;1;Merdivenköy Mahallesi
2434;8500000;175;0;10;0;4;1;Erenköy Mahallesi
2435;8950000;150;2;7;0;3;1;Caddebostan Mahallesi
2436;5250000;200;6;14;0;4;2;Kozyatağı Mahallesi
2437;8750000;200;0;8;0;4;1;Fenerbahçe Mahallesi
2438;2995000;120;34;0;0;3;1;Suadiye Mahallesi
2439;3300000;140;30;6;0;3;1;Erenköy Mahallesi
2440;11000000;190;25;14;0;4;1;Caddebostan Mahallesi
2441;4250000;170;30;7;0;3;1;Bostancı Mahallesi
2442;2245000;125;31;2;0;3;1;19 Mayıs Mahallesi
2443;1750000;73;0;1;0;1;1;Bostancı Mahallesi
2444;7450000;150;3;4;0;3;1;Fenerbahçe Mahallesi
2445;5500000;150;10;1;0;3;1;Göztepe Mahallesi
2446;2900000;135;25;7;0;3;1;Erenköy Mahallesi
2447;4275000;190;4;9;0;3;1;Suadiye Mahallesi
2448;3140000;140;2;5;0;3;1;Merdivenköy Mahallesi
2449;3595000;170;26;2;0;3;1;Feneryolu Mahallesi
2450;1675000;115;35;3;0;3;1;Suadiye Mahallesi
2451;2995000;95;4;0;0;2;1;Fenerbahçe Mahallesi
2452;3475000;140;30;3;0;3;1;Feneryolu Mahallesi
2453;2750000;100;4;5;0;2;1;Kozyatağı Mahallesi
2454;5750000;120;0;3;0;3;1;Caddebostan Mahallesi
2455;4650000;130;2;5;0;3;1;Göztepe Mahallesi
2456;30000000;300;0;12;0;5;1;Suadiye Mahallesi
2457;4790000;135;0;7;0;3;1;19 Mayıs Mahallesi
2458;4895000;180;25;5;0;4;1;Göztepe Mahallesi
2459;3750000;113;0;0;0;2;1;Suadiye Mahallesi
2460;5250000;140;0;9;0;3;1;Fenerbahçe Mahallesi
2461;3985000;140;32;1;0;3;1;Suadiye Mahallesi
2462;14000000;240;0;6;0;4;1;Fenerbahçe Mahallesi
2463;6900000;160;0;8;0;3;1;Göztepe Mahallesi
2464;20000000;310;0;9;0;5;1;Suadiye Mahallesi
2465;4995000;225;35;3;0;4;1;Göztepe Mahallesi
2466;4650000;210;30;3;0;4;1;Bostancı Mahallesi
2467;7800000;280;0;5;1;5;2;Göztepe Mahallesi
2468;6800000;180;7;10;0;4;1;Göztepe Mahallesi
2469;5250000;200;6;14;0;4;2;Kozyatağı Mahallesi
2470;2630000;180;22;2;0;3;1;Rasimpaşa Mahallesi
2471;3300000;155;28;6;0;3;1;Erenköy Mahallesi
2472;2625000;125;35;6;0;3;1;19 Mayıs Mahallesi
2473;3575000;185;4;9;0;3;2;Eğitim Mahallesi
2474;4690000;165;16;5;0;3;1;Feneryolu Mahallesi
2475;14000000;520;20;13;0;8;2;Caddebostan Mahallesi
2476;4790000;135;0;7;0;3;1;Erenköy Mahallesi
2477;5600000;140;16;1;0;3;1;Fenerbahçe Mahallesi
2478;28000000;300;0;4;0;5;2;Caddebostan Mahallesi
2479;3395000;165;18;10;0;3;1;Bostancı Mahallesi
2480;16900000;280;0;11;0;4;2;Caddebostan Mahallesi
2481;5250000;120;0;9;0;3;1;Fenerbahçe Mahallesi
2482;3550000;96;0;5;1;2;1;Bostancı Mahallesi
2483;2690000;90;6;2;0;2;1;Feneryolu Mahallesi
2484;6945000;145;5;5;0;3;1;Caddebostan Mahallesi
2485;2690000;90;4;2;0;2;1;Feneryolu Mahallesi
2486;5750000;120;0;3;0;3;1;Caddebostan Mahallesi
2487;4300000;200;2;8;0;4;1;Erenköy Mahallesi
2488;3900000;100;4;0;0;3;1;Caddebostan Mahallesi
2489;3975000;120;5;1;0;3;1;Erenköy Mahallesi
2490;12850000;350;4;9;0;5;2;Suadiye Mahallesi
2491;4250000;145;4;10;0;3;1;Kozyatağı Mahallesi
2492;4650000;160;0;11;0;3;1;Erenköy Mahallesi
2493;6945000;135;5;7;0;3;1;Caddebostan Mahallesi
2494;5250000;140;14;5;0;3;1;Erenköy Mahallesi
2495;7500000;200;35;0;0;3;1;Caferağa Mahallesi
2496;4690000;160;15;5;0;3;1;Feneryolu Mahallesi
2497;3900000;170;35;3;0;3;1;Caferağa Mahallesi
2498;5750000;175;20;2;0;4;1;Fenerbahçe Mahallesi
2499;4000000;140;2;0;0;2;1;Göztepe Mahallesi
2500;4250000;145;3;9;0;3;1;Erenköy Mahallesi
2501;11500000;165;3;8;0;4;1;Bostancı Mahallesi
2502;2250000;50;0;7;0;1;1;Suadiye Mahallesi
2503;8950000;190;4;7;0;3;1;Erenköy Mahallesi
2504;1625000;90;3;1;0;1;1;Dumlupınar Mahallesi
2505;3400000;140;4;2;0;4;1;19 Mayıs Mahallesi
2506;4950000;220;23;9;0;4;1;Göztepe Mahallesi
2507;3595000;170;32;2;0;3;1;Feneryolu Mahallesi
2508;3695000;130;3;7;0;3;1;Bostancı Mahallesi
2509;5195000;150;4;4;0;3;1;Göztepe Mahallesi
2510;6000000;210;3;13;0;4;2;19 Mayıs Mahallesi
2511;8250000;220;28;4;0;4;1;Caddebostan Mahallesi
2512;2900000;87;0;6;0;2;1;Bostancı Mahallesi
2513;20250000;150;0;1;0;3;1;Suadiye Mahallesi
2514;3495000;160;26;4;0;3;1;Erenköy Mahallesi
2515;4275000;145;25;5;0;3;1;Suadiye Mahallesi
2516;3200000;85;0;0;0;2;1;Fenerbahçe Mahallesi
2517;5500000;130;9;1;0;3;1;Göztepe Mahallesi
2518;2950000;150;26;6;0;3;1;19 Mayıs Mahallesi
2519;30000000;301;0;12;0;5;1;Suadiye Mahallesi
2520;4350000;140;8;3;0;3;1;Göztepe Mahallesi
2521;4395000;150;30;1;0;3;1;Suadiye Mahallesi
2522;4800000;140;0;3;0;3;1;Erenköy Mahallesi
2523;4750000;220;22;9;0;4;1;Göztepe Mahallesi
2524;4700000;150;28;5;0;3;1;Fenerbahçe Mahallesi
2525;4650000;225;20;3;0;4;1;Suadiye Mahallesi
2526;2490000;90;3;3;0;2;1;Göztepe Mahallesi
2527;17000000;300;0;10;0;5;2;Suadiye Mahallesi
2528;5950000;150;2;5;0;3;1;Suadiye Mahallesi
2529;2995000;95;5;0;0;2;1;Fenerbahçe Mahallesi
2530;8650000;140;8;5;0;3;1;Fenerbahçe Mahallesi
2531;5750000;125;6;8;0;3;1;Caddebostan Mahallesi
2532;4575000;140;4;1;0;3;1;Caddebostan Mahallesi
2533;9500000;145;0;5;0;3;1;Suadiye Mahallesi
2534;16000000;500;20;12;0;8;2;Caddebostan Mahallesi
2535;5850000;200;4;10;0;4;1;Erenköy Mahallesi
2536;7950000;150;5;4;0;3;1;Fenerbahçe Mahallesi
2537;2850000;105;0;5;0;3;1;Erenköy Mahallesi
2538;2200000;95;2;5;0;2;1;Merdivenköy Mahallesi
2539;3975000;125;3;1;0;3;1;Erenköy Mahallesi
2540;5450000;130;4;4;0;3;1;Caddebostan Mahallesi
2541;5500000;160;10;1;0;3;1;Göztepe Mahallesi
2542;5000000;145;3;9;0;3;1;Göztepe Mahallesi
2543;5900000;130;4;2;0;4;1;Erenköy Mahallesi
2544;3350000;120;0;7;0;2;1;Feneryolu Mahallesi
2545;19000000;310;0;10;0;4;2;Caddebostan Mahallesi
2546;3150000;96;0;7;0;2;1;Bostancı Mahallesi
2547;2600000;98;0;8;0;2;1;Feneryolu Mahallesi
2548;4300000;155;21;6;0;3;1;Feneryolu Mahallesi
2549;4000000;150;4;11;0;2;1;Göztepe Mahallesi
2550;900000;75;30;0;0;1;1;SahrayıCedit Mahallesi
2551;6000000;170;0;7;0;4;1;Göztepe Mahallesi
2552;3140000;130;2;1;0;3;1;Merdivenköy Mahallesi
2553;12250000;200;0;14;0;4;1;Fenerbahçe Mahallesi
2554;2700000;100;3;8;0;2;1;Göztepe Mahallesi
2555;4495000;185;23;4;0;4;1;Erenköy Mahallesi
2556;3495000;115;9;3;0;2;1;Suadiye Mahallesi
2557;4200000;128;0;5;0;3;1;Bostancı Mahallesi
2558;4895000;240;4;10;0;4;2;Suadiye Mahallesi
2559;17500000;168;0;11;0;3;1;Suadiye Mahallesi
2560;3300000;150;35;5;0;3;1;Erenköy Mahallesi
2561;6950000;310;19;7;0;4;1;Caddebostan Mahallesi
2562;4375000;130;26;5;0;3;1;Suadiye Mahallesi
